name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
广州东站 紫荆小区 海棠电梯房 居家小窝,50平米,3000,紫荆小区海棠阁,1室1厅,
华建小区 南北对流 户型方正实用 安静三,150平米,6500,华建小区,3室2厅,
易丰大厦 精装单间 独立厨卫 保养好,35平米,3000,易丰大厦,1室0厅,
星汇国际公寓 精致大单间 高层视野开阔,45平米,4500,星汇国际大厦,1室0厅,
方便出行 成熟生活配套 阳光非常充足,91平米,5600,育蕾小区育蕾三街,3室2厅,
侨乐新村 大三房 免营业税与个税,97平米,3200,侨乐新村,3室2厅,
星汇云锦 豪华三房 家私家电齐全,243平米,23000,星汇云锦,3室2厅,
东圃天雅居 三房 家私齐全 拎包入住,105平米,3700,天雅居C区,3室2厅,
棠德花园 实用两房 正南向安静望花园,64平米,2700,棠德花园D区,2室1厅,
汇景新城 精致小三房 南向望花园,120平米,9000,汇景新城棕榈园,3室2厅,
海景花园 精装南向四房 家私齐全 租金便,176平米,8500,海景花园,4室2厅,
新大厦国际公寓 精装四房 住宅舒适,175平米,12000,新大厦国际公寓,4室2厅,
凯旋新世界 广粤尊府 南望江景北望花园,244平米,40000,凯旋新世界广粤尊府,4室2厅,
汇峰苑 豪装大气三房 家私齐全 拎包入住,166平米,15000,汇峰,3室2厅,
希尔顿阳光 精装修 家私齐全 可拎包入住,122平米,11000,龙口花苑希尔顿阳光,3室2厅,
嘉裕君玥公馆 地铁上盖 户型好,133平米,12000,嘉裕君玥公馆,3室2厅,
誉峰 正南向 户型方正 视野开阔,173平米,18000,誉峰,3室2厅,
汇景新城 龙熹山 豪装四房 南北对流,250平米,20000,汇景新城龙熹山,4室2厅,
尚东美御 3室2厅 9000元,136平米,9000,尚东美御,3室2厅,
水荫路 水荫路 永福正街134号,86平米,4200,水荫路永福正街,3室2厅,
富力天河华庭 豪华装修 家私家电齐全,171平米,15000,富力天河华庭,4室2厅,
汇景新城 上城勋堡 精装三房 拎包入住,160平米,14500,汇景新城上城勋堡,3室2厅,
保利心语 南向 拎包入住 家私家电齐全修,74平米,6800,保利心语花园,2室1厅,
羊城花园 南向一房一厅 家私电齐全,93平米,4500,羊城花园康苑,3室2厅,
金海花园 安静 小高层房 大三房 双阳台,133平米,7800,金海花园,3室2厅,
东方新世界  装修保养好 户型好,164平米,8000,东方新世界,4室2厅,
侨颖苑 复式五房,208平米,7500,侨颖苑,5室2厅,
安静位置 稀缺三房 看花园 使用率高,103平米,4500,中海康城棕榈街,3室2厅,
尚东君御 地铁上盖 安静舒适,90平米,12000,尚东君御雅苑,3室2厅,
方之珠 地铁上盖  带平台花园,188平米,9500,东方之珠花园,4室2厅,
穗园小区 花园小区 电梯房 温馨住家,106平米,7000,穗园小区,3室2厅,
景安花园 实用温馨四房 精装修 家电齐全,176平米,7000,景安花园,4室2厅,
骏景花园 东御苑 南向5房 带平台,183平米,9000,骏景花园东苑东御苑,5室2厅,
都市华庭 大面积 办公住家皆可,156平米,7999,都市华庭,4室2厅,
美林海岸花园，南向大三房，家私电齐全,110平米,5600,美林海岸花园海星苑,3室2厅,
广海花园 背靠天河公园 交通便利 南向,115平米,3999,广海花园,3室2厅,
美林海岸 方正3房 南向望江 宜人居家,108平米,6000,美林海岸花园蓝月湾畔,3室1厅,
华师宿舍 安静望校园 精致装修 家电全齐,115平米,6800,华师大学宿舍高教新村,3室2厅,
汇景新城 维纶特莱 豪装四房 低价放租,200平米,15000,汇景新城维纶特莱,4室2厅,
穗园小区 花园小区 家私齐全 拎包入住,101平米,6000,穗园小区,3室2厅,
中怡城市花园 大三房,128平米,12000,中怡城市花园,3室2厅,
朱美拉 三房配齐 豪华装修 拎包入住,140平米,12000,朱美拉公寓,3室2厅,
临江花园 地铁三房 采光通风好,107平米,4000,临江花园,3室2厅,
天河高档小区 豪华装修 顶级复试洋房,350平米,30000,帝景苑,5室3厅,
尚东君御 豪华装修,52平米,7499,尚东君御雅苑,1室1厅,
帝景苑 东向三房 小区环境优美,124平米,7500,帝景苑,3室2厅,
【链家地产】两房一厅 家私电器配齐,75平米,2799,龙怡苑,2室1厅,
天河区中心   黄埔大道高档商住大厦,260平米,10000,海景大厦,2室2厅,
帝景苑 家私齐全 安静舒适 住家首选,138平米,8000,帝景苑,4室2厅,
交通方便 价格优惠 视野无敌 配套齐全,30平米,1600,龙怡苑,1室0厅,
商住两用 可注册办公 保养新 整租,99平米,13500,富力盈丰大厦,2室1厅,
精装两房 家私家电齐 交通方便,50平米,3600,兰亭上东,2室1厅,
丽晶华庭 稀缺复式单位 保养新净,238平米,12000,丽晶华庭,4室2厅,
誉峰 正南向 位置独特 视野开阔,265平米,33000,誉峰,4室2厅,
都市华庭 实用大三房,151平米,10000,都市华庭,3室2厅,
租) 隽峰苑 豪装四房 采光无敌 地铁上,193平米,15000,隽峰苑,4室2厅,
可租住家 可租办公 住家家私家电齐修改房,169平米,9500,新大厦国际公寓,3室2厅,
陶然庭园 温馨时尚两房 全齐 拎包入住,78平米,4500,华景新城陶然庭园,2室1厅,
珠光新城国际中心 地铁潭村上盖 全新放租,38平米,7642,珠光新城国际中心,1室1厅,
正佳万豪金殿 复式双层 办公首选,70平米,9500,正佳万豪金殿,1室1厅,
全新精致装修 电梯高层南向采光好,55平米,6500,嘉裕礼顿阳光,1室1厅,
侨林苑三期 稀缺单间出阳台 精装修,41平米,4000,侨林苑三期,1室0厅,
汇峰苑 舒适3房2厅 家私全齐 精致装修,136平米,12000,汇峰,3室2厅,
园林小区 保养好 经典家私家电,126平米,15000,广弘天琪,3室2厅,
汇峰南向大三房 双主套 安静望花园,168平米,13000,汇峰,3室2厅,
凯旋新世界 望花园 超大豪华三房,196平米,35000,凯旋新世界广粤尊府,3室2厅,
珠江新城 南天广场两房 业主诚心出租,98平米,4600,南天广场,2室2厅,
华景里 全新公寓 可配齐全家电,76平米,7500,华景新城信华花园,3室1厅,
陶然庭苑 精致 温馨两房,77平米,4700,华景新城陶然庭园,2室1厅,
侨林苑 稀缺盘源 地铁上盖 华阳学位,45平米,4000,侨林苑三期,1室0厅,
华景新城逸意居 四房两厅 东南向,136平米,7000,华景新城逸意居,3室2厅,
中海康城 精装复式 小区中心 位置安静,162平米,7000,中海康城蔷薇街,5室3厅,
珠江新城 隽峰苑 超大豪华三房,137平米,13000,隽峰苑,3室2厅,
林和西横路南粤阁 交通便利,108平米,5500,南粤阁,3室1厅,
浩瀚华轩 复式单位 电梯高层办公住家佳可,238平米,33000,皓瀚华轩,4室2厅,
中海花城湾 全新两房 干净舒适 家私齐修,83平米,9000,中海花城湾,2室2厅,
天河东路安静2房出租，家电齐全,72平米,3000,天河东路,2室2厅,
装修保养新 家私电齐全 近地铁,152平米,8500,峻林,4室2厅,
一房一厅 家私家电齐全,45平米,4500,丽晶华庭,1室1厅,
誉峰 稀缺高层出租 家私齐全 拎包即住,220平米,23000,誉峰,3室2厅,
博雅御轩 珠江新城2房,86平米,7800,博雅御轩,2室2厅,
凯旋新世界 干净整洁 望花园安静舒适,195平米,28000,凯旋新世界广粤尊府,3室2厅,
中海观园国际 南向望珠江公园全景,247平米,30000,中海观园国际南塔,4室2厅,
保利心语 交通便利 温馨两房 采光好,73平米,6600,保利心语花园,2室1厅,
威立大厦公寓 交通方便 环境好 通风采光,44平米,5000,威立大厦,1室0厅,
地铁上盖 家电齐全 高层风光好,178平米,20000,中海花城湾,4室2厅,
汇峰国际公寓 地铁上盖 豪华2房,86平米,7500,汇峰,2室2厅,
御华苑 出租,85平米,4300,御华苑,2室2厅,
信华花园 实用四房精装修 温馨采光,123平米,6500,华景新城信华花园,4室2厅,
暨大羊城苑 大三房,85平米,6000,暨南大学宿舍羊城苑,3室1厅,
珠光新城国际中心 地铁潭村上盖 全新放租,37平米,7516,珠光新城国际中心,1室1厅,
尚东君御 豪华装修 拎包入住,52平米,7000,尚东君御雅苑,1室1厅,
中海璟晖 宽大四房 干净整洁 价格实惠,195平米,13999,中海璟晖华庭,4室2厅,
双城国际公寓 南向带阳台 精装开间出租,38平米,3800,双城国际公寓,1室0厅,
天河石牌东路,124平米,4800,新陶苑,5室2厅,
粤海丽江花园豪华四房 南北对流 证过两年,279平米,26000,粤海丽江花园,4室2厅,
利雅湾 黄金楼层 观景房 采光好,120平米,9000,利雅湾,3室2厅,
中信公寓 租价便宜 出行方便 地段好,128平米,10000,中信广场,2室2厅,
峻林苑精豪华4房 精品装修,204平米,20000,峻林,4室2厅,
珠江俊园 精致三房 采光阳光好,141平米,5800,珠江俊园,4室2厅,
省社科院宿舍 远洋宿舍,85平米,4600,省社科院宿舍,2室2厅,
华景新城 精装修标准复式 拎包入住,76平米,7600,华景新城信华花园,3室2厅,
都市华庭 办公 住家 实用率高修改房评,155平米,9000,都市华庭,3室2厅,
华景里 全新公寓 复式三房 商住两用,76平米,6500,华景新城信华花园,3室2厅,
中海璟晖华庭 温馨两房 全新装修,87平米,7800,中海璟晖华庭,2室2厅,
公安宿舍高层正南大两房 家私电齐装修新颖,75平米,4000,员村公安宿舍,2室2厅,
商业旺圈 丰兴广场方正实用格局 交通便利,125平米,7300,丰兴广场,3室2厅,
天朗明居 家电齐全 保养好 随时看房,78平米,3800,富力天朗明居N区,2室2厅,
棠德花园 两房一厅 家电齐全 拎包入住,64平米,2500,棠德花园E区,2室1厅,
粤韵庭园 精装安静大三房 家私齐全,119平米,6800,粤韵庭园,3室2厅,
旭景家园 温馨三房 交通便利 居家首选,84平米,3900,旭景家园B区,3室2厅,
马赛国际公寓 带学位 出租快 租金高,64平米,4400,马赛国际公寓,2室1厅,
嘉裕公馆 全新豪华 南向放租 地铁上盖,177平米,19000,嘉裕公馆,3室2厅,
广海花园 舒适三房 交通方便 南北对流,91平米,4299,广海花园二期,3室1厅,
雅怡阁 精致一房一厅 家私全齐,52平米,2400,雅怡阁,1室1厅,
历德雅舍 精装修 家电齐全 温馨三房,143平米,7500,历德雅舍,4室2厅,
中强雅苑 北塔 3房2厅,97平米,6500,中强雅苑,3室1厅,
盈彩美居 东南向大3房 户型方正,88平米,4500,盈彩美居云彩轩,3室2厅,
华景新城 逸晖居 方正三房,90平米,5000,华景新城逸晖居,3室2厅,
鸿运花园 精装三房 南北对流 通风采光一,90平米,4000,天河鸿运花园,3室2厅,
龙口西小区 实用两房 装修好,62平米,3599,龙口小区龙口西路,2室1厅,
华景里理想地 全新精装 住家首选,47平米,5300,华景新城信华花园,1室2厅,
骏景花园 南苑精装三房 家私齐全,105平米,4700,骏景花园南苑骏弘轩,3室2厅,
棠德花园 三房整租 家私电器齐全,73平米,3200,棠德花园E区,3室1厅,
嘉尚国际公寓 精装修 交通便利,50平米,4800,嘉尚国际公寓,1室1厅,
紫荆小区 方正二房 厅出阳台 目前吉屋,78平米,4500,紫荆小区紫荆二街,2室1厅,
峻林花园 精装修 标准一房 靠地铁口,66平米,5800,峻林,1室1厅,
位于天河区员村二横路员村西街附近,68平米,3000,穗乐花园,2室2厅,
地铁上盖单身公寓 办公装修 有匙即看,60平米,4500,凯旋大厦,1室1厅,
盈嘉花园 舒适三房 吉屋入住,110平米,7000,盈嘉花园,3室1厅,
侨林苑三期 大三房 东南向,116平米,7000,侨林苑三期,3室2厅,
金融城双地铁上盖  装修好 可租办公,100平米,4500,天成居,3室2厅,
东站旺区 品质住家2房 随时入住看房方便,76平米,6000,天誉花园,2室1厅,
汇峰国际公寓 CBD核心 地铁旁,43平米,5200,汇峰,1室0厅,
芳草园  南北对流3房园中小区 居住首选,128平米,9000,芳草园C区,3室2厅,
水荫四横路民政局大院两房 中层楼层,65平米,3000,民政局大院,2室1厅,
伟诚商务大厦 精装办公室 配带商务电梯,108平米,9231,伟诚广场,2室1厅,
马赛国际公寓 东向 大单间 近地铁,70平米,3800,马赛国际公寓,1室1厅,
高档豪华装修 轻奢公寓,58平米,10800,佛奥广场,1室1厅,
高层东南单边 安静三房 看公园,109平米,4800,华港花园豪情湾,3室2厅,
天河豪景花园正规两房一厅 家私电器齐全,76平米,4000,豪景花园,2室1厅,
星汇云锦 地铁上盖 温馨舒适 拧包入住,88平米,9500,星汇云锦,1室1厅,
凯旋新世界 抢手两房 高贵不贵,114平米,14000,凯旋新世界枫丹丽舍,2室1厅,
康盛华庭 精装三房 家私电齐全 电梯房,98平米,5000,金兴花园康盛华庭,3室2厅,
汇景新城 龙熹山 四房全南向 包车位哦,209平米,20000,汇景新城龙熹山,4室2厅,
隆德大厦 精装一房一厅 拎包入住,38平米,4500,隆德大厦,1室0厅,
翠屏领东 房子装修保养好 大面积,120平米,4800,翠屏领东天河,3室2厅,
东景花园 南向大两房 邻包入住,90平米,3800,东景花园雍庭居,2室2厅,
棠德花园 作商铺用 两个门 位于拐角处,54平米,3500,棠德花园C区,1室1厅,
方圆月岛 复式豪华装修 地铁上盖,59平米,7800,方圆月岛,1室1厅,
芳草园稀缺三期三房出租,118平米,10000,芳草园A区,3室2厅,
金穗大厦 三房两厅 精装修 电梯楼,110平米,5500,金穗大厦,3室2厅,
海景中心 2室2厅 5500元,83平米,5500,海景中心,2室2厅,
尚德大厦 地铁上盖 小户型,50平米,4000,尚德大厦,1室1厅,
金田花苑 实用三房 住家装修,78平米,4800,金田花苑,3室1厅,
天朗精装两房 采光好,75平米,3800,富力天朗明居S区,2室1厅,
电梯三房 合租首选 价格实惠,93平米,2100,华南理工大学宿舍北区,3室1厅,
金湖雅苑 2房1厅 中高楼层 家私电器齐,56平米,2500,金湖雅苑,2室1厅,
珠光新城国际高层大两房 商住两用,85平米,15000,珠光新城国际中心,2室2厅,
信成小区 实用2房 正南向,72平米,4500,信成小区信成街,2室1厅,
武警棠安苑 j电梯大三房 安静舒适,125平米,5000,武警棠安苑,3室2厅,
耀星华庭少数3房出租静修,120平米,6600,耀星华庭,3室2厅,
丰乐居 实用三房 楼层低 采光好,95平米,3800,丰乐居,3室2厅,
领峰 高档洋房 高层视野开阔,98平米,11000,领峰园,2室1厅,
2房 1厅 1阳台,81平米,4100,春晖苑,2室1厅,
东方新世界 家私家电齐全 装修保养好,177平米,8500,东方新世界,4室2厅,
保利中辰广场 时尚两房 毗邻地铁 配套完,81平米,6800,保利中辰广场,2室2厅,
地段繁华 南北对流 交通方便 采光很足修,74平米,2300,东华居1号楼,3室1厅,
荟雅苑 实用温馨单位 配套完善,112平米,7000,荟雅苑,3室1厅,
翠雅苑 全一流装修  4室2厅136平米,136平米,7000,翠雅苑,4室2厅,
高档豪华装修 轻奢公寓,58平米,10800,佛奥广场,1室1厅,
名圃花园 实用 舒适大两房,78平米,3200,名圃花园名豪阁,2室0厅,
富力天朗明居 温馨两室 通风采光好,65平米,3800,富力天朗明居N区,2室1厅,
润寿小区 方正实用 安静通透 明亮,96平米,4500,润寿小区林和街,2室1厅,
低楼层大两房 邻近地铁 交通方便,90平米,4500,广利路,2室1厅,
珠江都荟 精装两房，家电齐全 装修好,93平米,9000,珠江都荟华庭,2室2厅,
名圃花园 新装修 舒适大两房出租,60平米,2800,名圃花园名豪阁,2室1厅,
六运小区 交通方便 环境幽静,75平米,4000,六运小区六运七街,2室1厅,
珠江俊园 实用四房 保养好 视野佳,132平米,7500,珠江俊园,4室2厅,
天晟明苑  实用两房 商住两用,80平米,4300,天晟明苑,2室1厅,
隽峰苑 温馨舒适两房 户型方正采光好,64平米,7000,隽峰苑,2室1厅,
南天广场 高层三房 精装修 采光好,104平米,7000,南天广场,3室1厅,
银燕大厦电梯房,紧邻双地铁,通风采光好,85平米,4799,银燕大厦,2室2厅,
美林海岸 三个大平台,75平米,4800,美林海岸花园翠堤湾畔,2室1厅,
保利心语花园两房一厅出租,82平米,6500,保利心语花园,2室2厅,
商住两用公寓 交通方便看房随时约价格优惠,50平米,4800,富力盈丰大厦,1室1厅,
中怡城市花园 实用大单间 装修保养好,44平米,3500,中怡城市花园,1室1厅,
星晨财富港西塔商住两用出租,143平米,12000,星辰财富港,3室2厅,
祥龙花园 交通便利 采光好 配套齐全,135平米,7200,祥龙花园,3室2厅,
铂林国际公寓 明亮大单间,28平米,3800,铂林国际公寓,1室0厅,
