name_of_community,layout_of_house,price_of_house,area_of_house,floor_of_house,time_of_construction
海印苑舒适三房笋价出租,94平米,5200,海印苑永胜东街,3室2厅,
东华东路 小两房出租,48平米,3500,东华东路,2室1厅,
北京路 23平米 单间 生活便利,23平米,1500,北京路,1室0厅,
应元路 电梯两房 南北对流,60平米,3700,小北路,2室1厅,
龙湖大厦 三房两厅 厅大房大 南北对流,102平米,6499,龙湖大厦,3室2厅,
波尔多南向一室，朝向间隔保养好,47平米,3800,波尔多庄园,1室1厅,
菜园东 实用两房 黄金楼层 旺中带静,60平米,3000,菜园东,2室1厅,
底层两房,家私家电齐全,44平米,3000,德政北路,2室2厅,
东园新村楼梯楼两房出租售,52平米,3500,东园新村,2室1厅,
水荫直街舒适三房笋价出租,100平米,4200,水荫路水荫直街,3室2厅,
北横街 黄金楼层 临近地铁,60平米,2500,中山三路北横街,1室1厅,
佳地华苑 精装三房 间隔方正 地铁沿线,119平米,6500,佳地华苑大厦,3室2厅,
两房精装 住家舒适,73平米,5000,富力东山新天地,2室1厅,
三房两厅 全新装修 地铁上盖 小区舒适,104平米,8500,富力东山新天地,3室2厅,
福今路  舒适两房 大院管理,63平米,4200,福今路,2室1厅,
麓景东大院位于麓景东路路口,58平米,2000,麓景东大院,2室1厅,
交通方便 住家装修,45平米,2500,中山四路旧仓巷,2室1厅,
小北路 低楼层 适用两房 地铁房,49平米,3300,小北路,2室1厅,
东兴大厦 精装三房 家电全齐 环境安静,103平米,5500,东兴大厦,3室2厅,
中航大厦 大院管理 电梯两房 家电齐全,80平米,7000,中航大厦,2室1厅,
水荫直街西四巷 黄金地段 设施配套完善,106平米,22000,水荫路水荫直街,3室2厅,
寺右一马路  笋盘出租,83平米,5000,寺右一马路,3室2厅,
实用温馨单位 配套完善,40平米,3200,建设二马路东一街,2室1厅,
周边配套成熟,65平米,4300,洛桑美地,2室1厅,
水荫路 新装修2房 家电齐全,55平米,3500,水荫路,2室1厅,
东园新村低层两房毗邻地铁,57平米,2999,东园新村,2室1厅,
共和大街 老报社大院,57平米,3500,老报社大院,2室1厅,
梓元岗 三房 部分家私电器,50平米,2800,梓元岗路,2室1厅,
下塘西路 一房一厅 拎包入住,42平米,2000,下塘西路,1室1厅,
府前铭泰 电梯房,40平米,4500,府前铭泰,1室1厅,
第一津街 8楼大单间,36平米,1800,西华路第一津街,1室0厅,
友爱路小三房 家私电器齐全,76平米,3800,华侨新村友爱路,3室1厅,
新南路 地铁沿线 南北对流 生活便利,35平米,2600,竹丝岗新南路,1室0厅,
淘金华庭 住家装修 家电齐全 宁包入住,103平米,5999,淘金华庭,3室1厅,
好世界公寓 单间 家电齐全,36平米,3600,好世界公寓,1室0厅,
共和大街 周边配套成熟,60平米,3500,共和苑共和大街,2室1厅,
嘉和苑三期 大三房 采光通风一流户型方正,145平米,15000,嘉和苑,3室2厅,
中约外街 单间 环境安静,25平米,1800,黄华路中约外街,1室0厅,
家电齐全 全新一手 地铁上盖,53平米,4500,富力东山新天地,2室2厅,
富力东山新天地 新楼盘 全新家私电器,65平米,5000,富力东山新天地,2室1厅,
交通便利。配套齐全,45平米,3400,洛桑美地,1室1厅,
东湖路 家电齐全方正两房待租,61平米,3500,东湖路,2室1厅,
地质大院3房2厅,100平米,6800,地质大院10栋,3室2厅,
l梓元岗 两居室 南北对流,50平米,1800,梓元岗路,2室1厅,
南北对流 两房一厅 格局方正 采光通透,62平米,2500,走马岗路,2室1厅,
下塘西路 间隔两房 中低层 居家首选,65平米,2200,下塘西路,2室1厅,
旺中带静 舒适电梯两房,74平米,4500,越秀花苑大厦,2室1厅,
恒福阁 豪华装修 宁包入住,133平米,5800,恒福阁,2室2厅,
小东园方正两房笋价出租,52平米,3500,小东园,2室1厅,
顺景大厦 地铁上盖 家电齐全 看房方便,107平米,5700,顺景大厦,3室2厅,
嘉和苑 四房 房出阳台 大面积,137平米,9500,嘉和苑,4室2厅,
淘金家园一房一厅租4000 豪装,51平米,4000,淘金家园三期,1室1厅,
东湖御苑精装修西南向临近地铁,125平米,6500,东湖御苑,3室2厅,
新华楼 电梯小高层,180平米,11500,天河路33号大院新华楼,4室2厅,
简装 一房一厅 格局方正 采光通透,45平米,1500,解放北路桂花岗,1室1厅,
东风东路703大院,40平米,2800,东风东路703号大院,1室1厅,
共和西路 入读名校 临近地铁一号线,54平米,3500,中山一路共和西横街,2室1厅,
嘉颐居 一房一厅 精致装修 交通便利,50平米,4300,嘉颐居,1室1厅,
开阔的视觉空间,42平米,4000,新裕大厦,1室0厅,
朝南向 电梯楼,42平米,4200,府前铭泰,2室1厅,
辉煌大厦 精装,68平米,4500,辉煌大厦,2室1厅,
私享花园 小户型2房 省级东风东学位,50平米,3800,农林上路二横路,2室1厅,
地铁上盖 全新一手 业主诚心放租,63平米,5000,富力东山新天地,2室1厅,
康丽居  中层电梯  交通便利,102平米,6000,康丽居,3室1厅,
正佳东方国际 淘金地铁上盖 商住两用,136平米,12000,正佳东方国际,2室1厅,
低层两房，地铁沿线，一梯两户 房子好,59平米,2900,解放北路,2室1厅,
海珠中路 低层两房送花园 新净舒适,47平米,3500,海珠中路麻行街,2室1厅,
桂花岗 底层房 环境好 交通方便,56平米,3000,解放北路桂花岗,1室1厅,
)富力东山新天地 西南向两房 家电配齐,67平米,5800,富力东山新天地,2室2厅,
东兴南路 两房 豪华装修 电梯楼出租,90平米,4800,东兴小区东兴南路,2室1厅,
实用温馨单位 配套完善，全新装修,63平米,5500,富力东山新天地,2室1厅,
富力新天地 全新精装修楼盘 全新家私,67平米,5000,富力东山新天地,2室1厅,
实用温馨三房 全新装修 地铁沿线 家电齐,120平米,9000,富力东山新天地,3室2厅,
东川路 青龙里小区 电梯两房 临近地铁,72平米,3700,东明居,2室1厅,
中山一路 梅花村 家电齐全 地铁沿线,30平米,1900,梅花村,1室0厅,
实用温馨两房 全新装修 地铁沿线,76平米,6000,富力东山新天地,3室2厅,
文明路 低层两房  超大平台,60平米,3500,文明路,2室1厅,
3房2厅2卫3阳台 繁华商圈 地铁沿线,119平米,6500,置地大厦,3室2厅,
全明屋 视野广,147平米,6000,麓湖御景,4室2厅,
财政厅综合楼 有电梯 北向,80平米,4000,广东省财政厅综合楼,2室1厅,
淘金家园精致两房 装修新家电齐小区管理,78平米,6000,淘金家园峯璟,2室2厅,
家电齐全 地铁上盖 标准两房,68平米,3499,东兴小区东兴南路,2室2厅,
梅花村 实用一房,40平米,2500,梅花村,1室1厅,
三木国际公寓 商住两用 有家电,33平米,3600,三木国际公寓,1室1厅,
中山二路 大院管理 采光一流 南北对流,85平米,5800,中山二路,3室1厅,
东方广场 家电齐全 正规两房,63平米,4800,东方广场,2室1厅,
童心路 西胜街 两房放租,60平米,2500,童心路西胜街,2室1厅,
北京路 府前铭泰 精装一房一厅 带阳台,50平米,5500,府前铭泰,1室1厅,
富力东山新天地 刚收楼 全新小区楼盘,81平米,7000,富力东山新天地,3室1厅,
富力新天地 全新精装修楼盘 生活便利,67平米,5300,富力东山新天地,2室1厅,
富力东山新天地 精装2房出租 家私电全新,83平米,5800,富力东山新天地,2室1厅,
家电齐全 地铁上盖 标准三房,114平米,7000,文化大楼,3室2厅,
富力东山新天地 全新装修收楼物业首次放租,81平米,6800,富力东山新天地,3室1厅,
安静怡人 配套齐全  方便出行,30平米,2200,培正新横路,1室1厅,
家电齐全 地铁上盖 标准两房,80平米,4500,海运小区,2室1厅,
惠福西路 实用大2房 石米外墙,63平米,3000,惠福西路371号,2室1厅,
富力东山新天地 新楼首租,76平米,6000,富力东山新天地,3室1厅,
三房两厅 全新装修 地铁上盖,76平米,5500,富力东山新天地,3室2厅,
湖滨苑 大沙头安静的楼盘 方正实用修,55平米,3100,湖滨苑,2室1厅,
御东和府两房一厅精装修拎包入住,64平米,5000,御东和府,2室1厅,
大沙头路 1房1厅 家电齐全 南北通透,40平米,2200,大沙头路,1室1厅,
东华南东山100电梯三房出租,83平米,5800,海印集团中心,2室1厅,
太和岗中星学位房笋价出售,42平米,2800,太和岗路22号大院,2室1厅,
全明屋 使用率高 通风采光好,87平米,4000,淘金北路,3室1厅,
东湖御苑高层三房笋价出租,125平米,6500,东湖御苑,3室1厅,
中曦大厦 4房间隔方正 通风采光好,84平米,4500,中曦大厦,4室1厅,
东风西路 广医小区 实用两房 小区管理,52平米,3000,广医小区,2室1厅,
三元里精装两房 家私家电齐全,72平米,2300,粮油宿舍,2室1厅,
富力东山新天地 近珠江新城 新房出租,67平米,5500,富力东山新天地,2室2厅,
正佳东方国际公寓 可注册办公 商住两用,415平米,41500,正佳东方国际,5室2厅,
东环路方正两方笋价出租,65平米,4000,东环路6号大院,2室1厅,
富力新天地 全新精装修楼盘 生活便利,49平米,4500,富力东山新天地,2室1厅,
时代YOU公寓 住家装修 看房发方便,68平米,7000,时代YOU公寓,1室1厅,
御东和府 高层东向两房 家电全齐,100平米,8000,御东和府,2室2厅,
东风东路 家私家电齐全 邻近地铁,34平米,2799,东风东路,1室1厅,
单身公寓电梯楼 新装修随时入住,45平米,4600,府前铭泰,2室1厅,
东风广场 地铁上盖 家电齐全,72平米,6000,东风广场,2室1厅,
位于下塘西路的大型小区,75平米,3800,金麓山庄,3室1厅,
解放北路 恒鑫御园 电梯三房,120平米,7500,恒鑫御园,3室1厅,
正佳东方国际 商住两用 复式豪华公寓,68平米,7500,正佳东方国际,2室1厅,
下塘西路 实用三房 诚意出租,97平米,2500,下塘西路,3室1厅,
富力新天地 全新装修楼盘 生活便利,76平米,6000,富力东山新天地,2室1厅,
富力东山新天地 豪华装修 地铁上盖,32平米,3200,富力东山新天地,1室0厅,
家电齐全 地铁上盖 一房一厅,35平米,2800,新河浦二横路,2室1厅,
全新一手 地铁上盖 豪华装修,76平米,6000,富力东山新天地,3室2厅,
东海嘉园 配齐新家电家私 大小区,83平米,5200,东海嘉园,2室2厅,
淘金家园 全新收楼 中高层单位,76平米,7300,淘金家园三期,2室2厅,
正佳东方国际 5米层高 商住两用,157平米,13000,正佳东方国际,3室2厅,
淘金东路小区 精致两房 随时看房,64平米,2500,淘金东路,2室1厅,
御东和府 双地铁上盖 安静舒适,80平米,6000,御东和府,2室2厅,
中山三路 低层单间 方正实用 明屋,39平米,900,东皋大道一横路,1室0厅,
永泰路三房出租 南北向,63平米,2800,永泰路,3室1厅,
桂花岗小区 低楼层 大单间,9平米,1200,解放北路桂花岗,1室0厅,
精致两房两厅，双地铁就在门口，家私电器齐,48平米,3600,广工大院,2室2厅,
富力东山新天地 全新豪华装修 从未入住,92平米,8000,富力东山新天地,3室2厅,
全新一手 地铁上盖 豪华装修,76平米,5800,富力东山新天地,3室1厅,
实用温馨单位 配套完善,70平米,5500,东风广场,2室1厅,
光塔路 华悦居,90平米,4500,华悦居,2室1厅,
富力东山新天地 新房首租,67平米,4800,富力东山新天地,2室1厅,
富力新天地 全新装修楼盘 生活便利,81平米,7000,富力东山新天地,3室2厅,
尚峰国际 两房一厅 商住两用,110平米,7500,尚峰酒店公寓,2室1厅,
流画湖公园旁盖 豪华装修 家电齐全,80平米,3500,画院宿舍,3室1厅,
东风广场 住家装修 家电全齐 拎包入住,70平米,5499,东风广场,2室1厅,
环市中路国龙大厦舒适两房笋价出售,108平米,5000,国龙大厦,2室1厅,
中山四路 低层两房一厅,43平米,2800,中山四路榨粉中街,2室1厅,
淘金坑一房一厅,47平米,2500,淘金路淘金坑,1室1厅,
《满堂红链家》广东国际大厦 商住两用,88平米,5500,广东国际大厦,2室2厅,
御东和府 精品三房 家电齐全 拎包即住,98平米,7000,御东和府,3室1厅,
启明别墅 独栋全新装修 环境优美,325平米,38000,启明二马路,3室2厅,
农林东路大院 温馨三房 大院管理,125平米,7500,农林东路22号大院,3室1厅,
地铁上盖 全新装修 舒适大套间,49平米,4200,富力东山新天地,1室1厅,
温馨小两房一厅出租  装修保养好,43平米,3800,东风东路水均大街,2室1厅,
实用温馨单位 配套完善,89平米,6000,锦城花园,2室1厅,
富力东山新天地 近珠江新城 新房出租,49平米,4800,富力东山新天地,2室1厅,
富力东山新天地 两房 全新未住 大型小区,36平米,3800,富力东山新天地,1室1厅,
东川路牛乳基 方正两房 极少放盘,50平米,2800,东川路牛乳基,2室1厅,
实用温馨单位 配套完善,60平米,2800,黄华路,2室1厅,
翰雅明轩 少有一房出租 配置完善,45平米,5000,翰雅明轩,1室1厅,
富力东山新天地 全新楼盘首次放租,150平米,10000,富力东山新天地,4室2厅,
金麓山庄位于下塘西路的大型小区,60平米,3300,金麓山庄,2室1厅,
家点齐全 地铁上盖 全新一手,63平米,5000,富力东山新天地,2室1厅,
地铁口，通风采光好,87平米,4000,东风东路754号大院,2室2厅,
嘉颐居 正规一房一厅 南向,62平米,4500,嘉颐居,1室1厅,
粤港大厦，靓三房出租,95平米,7000,粤港大厦,3室2厅,
掳景路大积两房 间隔实用 配套齐全,85平米,3300,黄田小区黄田三巷,2室1厅,
寺贝新街 精致大两房 南北靓向 家电齐全,56平米,3800,寺贝楼,2室1厅,
位于麓景路上塘街41号,99平米,3200,麓景路上塘街,3室0厅,
中层两房低价出租,72平米,3500,东华东路,2室1厅,
地铁上盖 格局方正 可租办公,125平米,7500,广发花园,3室2厅,
中山二路 大院管理 家电齐全 南北对流,97平米,5500,中山二路47号大院,3室2厅,
东华东 安静小区 大单间,27平米,2200,东华东路东源东街,1室0厅,
明达大厦 电梯两房 家私家电齐 拎包入住,60平米,3800,明达大厦,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5800,富力东山新天地,2室1厅,
共和六巷 实用2房 家私家电全齐,57平米,3499,共和苑共和六巷,2室1厅,
富力东山新天地 全新豪华装修 从未入住,62平米,4500,富力东山新天地,2室1厅,
富力东山新天地 近珠江新城 新房出租,63平米,5000,富力东山新天地,2室1厅,
锦桦大厦 稀缺三室 可遇不可求,96平米,6800,锦桦大厦锦桦荟,3室1厅,
富力东山新天地 两房一厅 北向望花园,70平米,5200,富力东山新天地,2室1厅,
竹丝岗大三房 大院管理 生活成本低,115平米,4800,竹丝岗大马路42号大院,3室2厅,
户型方正 采光良好 空气流通佳 临近学校,50平米,2800,新庆路,1室1厅,
惠福西路 实用一房 通风采光好 间隔方正,30平米,1800,惠福西路,1室1厅,
淘金街小区 家具 家电齐全,28平米,2200,淘金路淘金西街,1室0厅,
富力东山新天地 精装大单间房出租,32平米,3500,富力东山新天地,1室0厅,
小东园 地铁上盖 电梯三房出租,98平米,7000,小东园,3室1厅,
装修漂亮 方正两方 电梯高层 近地铁,82平米,6000,富力东堤湾,2室1厅,
寺右二横路乐景大厦 装修漂亮 地理位置好,50平米,2500,乐景大厦,1室1厅,
明月一路 近珠江 夜景好 安静住处,97平米,4800,明月一路,3室1厅,
富力东山新天地 全新楼盘首次放租,81平米,7000,富力东山新天地,3室2厅,
方凯华庭 一房一厅,36平米,3000,方凯华庭,1室1厅,
富力东山新天地 近珠江新城 新房出租,62平米,4600,富力东山新天地,2室1厅,
小北路 洪桥街 间隔方正 一房一厅,40平米,2500,小北路洪桥街,1室1厅,
应元路 华光街 三房笋价出租,75平米,3000,应元路华光街,3室1厅,
